timestamp,value
1340818513,143
1340818514,218
1340818516,477
1340818517,390
1340818518,35
1340818519,794
1340818520,192
1340818521,81
1340818522,68
1340818523,4
1340818524,751
1340818525,820
1340818526,785
1340818527,134
1340818528,815
1340818529,101
1340818530,29
1340818531,5
1340818532,36
1340818533,15
1340818534,24
1340818535,144
1340818536,75
1340818537,29
1340818538,172
1340818539,822
1340818540,9
1340818541,177
1340818542,262
1340818543,49
1340818544,346
1340818545,151
1340818546,329
1340818547,262
1340818548,81
1340818549,150
1340818550,284
1340818551,177
1340818552,8
1340818553,248
1340818554,59
1340818555,54
1340818556,94
1340818557,105
1340818558,47
1340818559,32
1340818560,55
1340818561,78
1340818562,281
1340818563,79
1340818564,841
1340818565,31
1340818567,204
1340818568,669
1340818569,89
1340818570,20
1340818571,8
1340818572,270
1340818573,816
1340818574,41
1340818575,65
1340818576,67
1340818577,25
1340818578,17
1340818579,26
1340818580,39
1340818581,145
1340818582,65
1340818583,50
1340818584,790
1340818585,743
1340818586,75
1340818587,320
1340818588,45
1340818589,79
1340818590,102
1340818591,51
1340818592,1
1340818593,78
1340818594,78
1340818595,9
1340818596,591
1340818597,519
1340818598,271
1340818599,761
1340818600,329
1340818601,73
1340818602,844
1340818603,743
1340818604,100
1340818605,591
1340818606,835
1340818607,362
1340818608,587
1340818609,248
1340818610,0
1340818611,769
1340818612,13
1340818613,11
1340818614,596
1340818615,184
1340818616,785
1340818617,273
1340818619,25
1340818620,205
1340818621,93
1340818622,176
1340818623,145
1340818624,112
1340818625,39
1340818626,78
1340818627,33
1340818628,465
1340818629,166
1340818630,529
1340818631,2
1340818632,803
1340818633,14
1340818634,114
1340818635,58
1340818636,0
1340818637,15
1340818638,430
1340818639,51
1340818640,29
1340818641,129
1340818642,794
1340818643,133
1340818644,63
1340818645,23
1340818646,43
1340818647,17
1340818648,51
1340818649,54
1340818650,20
1340818651,86
1340818652,29
1340818653,36
1340818654,42
1340818655,30
1340818656,365
1340818657,78
1340818658,61
1340818659,32
1340818660,158
1340818661,50
1340818662,187
1340818663,251
1340818664,62
1340818665,101
1340818666,87
1340818667,17
1340818669,49
1340818670,65
1340818671,14
1340818672,23
1340818673,2
1340818674,592
1340818675,738
1340818676,0
1340818677,21
1340818678,356
1340818679,127
1340818680,24
1340818681,409
1340818682,331
1340818683,49
1340818684,45
1340818685,70
1340818686,30
1340818687,69
1340818688,23
1340818689,47
1340818690,28
1340818691,93
1340818692,82
1340818693,77
1340818694,77
1340818695,84
1340818696,30
1340818697,36
1340818698,12
1340818699,66
1340818700,30
1340818701,29
1340818702,51
1340818703,49
1340818704,35
1340818705,28
1340818706,62
1340818707,50
1340818708,20
1340818709,405
1340818710,21
1340818711,23
1340818712,58
1340818713,40
1340818714,29
1340818715,497
1340818716,106
1340818717,231
1340818718,373
1340818719,26
1340818721,578
1340818722,39
1340818723,4
1340818724,33
1340818725,18
1340818726,28
1340818727,656
1340818728,254
1340818729,464
1340818730,22
1340818731,782
1340818732,87
1340818733,738
1340818734,5
1340818735,26
1340818736,2
1340818737,791
1340818738,66
1340818739,46
1340818740,23
1340818741,62
1340818742,31
1340818743,4
1340818744,52
1340818745,56
1340818746,14
1340818747,41
1340818748,40
1340818749,121
1340818750,63
1340818751,169
1340818752,38
1340818753,33
1340818754,131
1340818755,132
1340818756,818
1340818757,815
1340818758,25
1340818759,169
1340818760,796
1340818761,291
1340818762,57
1340818763,135
1340818764,183
1340818765,109
1340818766,112
1340818767,764
1340818768,673
1340818770,184
1340818771,137
1340818772,20
1340818773,30
1340818774,141
1340818775,4
1340818776,65
1340818777,36
1340818778,73
1340818779,30
1340818780,86
1340818781,50
1340818782,131
1340818783,61
1340818784,49
1340818785,62
1340818786,80
1340818787,42
1340818788,473
1340818789,667
1340818790,23
1340818791,438
1340818792,5
1340818793,369
1340818794,171
1340818795,42
1340818796,149
1340818797,83
1340818798,461
1340818799,241
1340818800,632
1340818801,761
1340818802,713
1340818803,222
1340818804,755
1340818805,377
1340818806,346
1340818807,443
1340818808,747
1340818809,788
1340818810,9
1340818811,737
1340818812,814
1340818813,722
1340818814,18
1340818815,272
1340818816,581
1340818817,2
1340818818,63
1340818819,531
1340818821,394
1340818822,76
1340818823,359
1340818824,45
1340818825,62
1340818826,41
1340818827,29
1340818828,46
1340818829,19
1340818830,73
1340818831,123
1340818832,39
1340818833,119
1340818834,264
1340818835,703
1340818836,409
1340818837,71
1340818838,33
1340818839,89
1340818840,82
1340818841,41
1340818842,283
1340818843,87
1340818844,121
1340818845,13
1340818846,51
1340818847,80
1340818848,118
1340818849,25
1340818850,72
1340818851,145
1340818852,163
1340818853,14
1340818854,30
1340818855,57
1340818856,35
1340818857,57
1340818858,141
1340818859,76
1340818860,37
1340818861,41
1340818862,41
1340818863,25
1340818864,71
1340818865,37
1340818866,28
1340818867,2
1340818868,6
1340818869,59
1340818870,29
1340818872,23
1340818873,15
1340818874,82
1340818875,29
1340818876,110
1340818877,23
1340818878,76
1340818879,242
1340818880,129
1340818881,35
1340818882,148
1340818883,63
1340818884,15
1340818885,231
1340818886,352
1340818887,78
1340818888,21
1340818889,51
1340818890,46
1340818891,50
1340818892,52
1340818893,61
1340818894,44
1340818895,442
1340818896,93
1340818897,178
1340818898,153
1340818899,141
1340818900,704
1340818901,529
1340818902,414
1340818903,485
1340818904,282
1340818905,402
1340818906,438
1340818907,488
1340818908,560
1340818909,637
1340818910,426
1340818911,624
1340818912,342
1340818913,704
1340818914,588
1340818915,783
1340818916,529
1340818917,448
1340818918,607
1340818919,561
1340818920,709
1340818921,289
1340818923,34
1340818924,487
1340818925,355
1340818926,186
1340818927,823
1340818928,312
1340818929,209
1340818930,207
1340818931,131
1340818932,92
1340818933,22
1340818934,44
1340818935,93
1340818936,82
1340818937,140
1340818938,72
1340818939,18
1340818940,13
1340818941,110
1340818942,60
1340818943,14
1340818944,2
1340818945,69
1340818946,32
1340818947,7
1340818948,98
1340818949,36
1340818950,20
1340818951,25
1340818952,23
1340818953,72
1340818954,65
1340818955,19
1340818956,4
1340818957,67
1340818958,3
1340818959,65
1340818960,29
1340818961,47
1340818962,4
1340818963,66
1340818964,8
1340818965,56
1340818966,17
1340818967,49
1340818968,2
1340818969,32
1340818970,115
1340818971,114
1340818972,24
1340818973,48
1340818975,22
1340818976,42
1340818977,65
1340818978,245
1340818979,591
1340818980,129
1340818981,299
1340818982,610
1340818983,93
1340818984,812
1340818985,279
1340818986,440
1340818987,816
1340818988,17
1340818989,60
1340818990,20
1340818991,31
1340818992,221
1340818993,88
1340818994,101
1340818995,158
1340818996,58
1340818997,383
1340818998,185
1340818999,167
1340819000,264
1340819001,51
1340819002,95
1340819003,80
1340819004,20
1340819005,822
1340819006,15
1340819007,148
1340819008,786
1340819009,443
1340819010,724
1340819011,29
1340819012,62
1340819013,6
1340819014,721
1340819015,53
1340819016,96
1340819017,749
1340819018,191
1340819019,3
1340819020,9
1340819021,59
1340819022,39
1340819023,148
1340819024,19
1340819026,33
1340819027,197
1340819028,59
1340819029,6
1340819030,448
1340819031,92
1340819032,66
1340819033,129
1340819034,299
1340819035,171
1340819036,108
1340819037,171
1340819038,61
1340819039,130
1340819040,71
1340819041,26
1340819042,42
1340819043,155
1340819044,32
1340819045,142
1340819046,193
1340819047,387
1340819048,175
1340819049,391
1340819050,796
1340819051,253
1340819052,632
1340819053,432
1340819054,706
1340819055,597
1340819056,469
1340819057,460
1340819058,688
1340819059,522
1340819060,490
1340819061,499
1340819062,720
1340819063,820
1340819064,398
1340819065,714
1340819066,462
1340819067,483
1340819068,547
1340819069,640
1340819070,714
1340819071,518
1340819072,682
1340819073,501
1340819074,550
1340819076,457
1340819077,625
1340819078,629
1340819079,668
1340819080,660
1340819081,610
1340819082,492
1340819083,313
1340819084,731
1340819085,197
1340819086,681
1340819087,681
1340819088,310
1340819089,72
1340819090,244
1340819091,124
1340819092,149
1340819093,221
1340819094,409
1340819095,474
1340819096,13
1340819097,775
1340819098,49
1340819099,63
1340819100,7
1340819101,41
1340819102,48
1340819103,104
1340819104,204
1340819105,217
1340819106,184
1340819107,439
1340819108,160
1340819109,207
1340819110,572
1340819111,538
1340819112,587
1340819113,552
1340819114,511
1340819115,455
1340819116,669
1340819117,531
1340819118,617
1340819119,672
1340819120,639
1340819121,501
1340819122,207
1340819123,172
1340819124,168
1340819126,163
1340819127,243
1340819128,223
1340819129,771
1340819130,175
1340819131,95
1340819132,58
1340819133,8
1340819134,3
1340819135,32
1340819136,66
1340819137,42
1340819138,20
1340819139,3
1340819140,26
1340819141,14
1340819142,42
1340819143,38
1340819144,43
1340819145,36
1340819146,54
1340819147,307
1340819148,90
1340819149,59
1340819150,23
1340819151,14
1340819152,28
1340819153,7
1340819154,0
1340819155,38
1340819156,36
1340819157,46
1340819158,80
1340819159,46
1340819160,7
1340819161,7
1340819162,31
1340819163,19
1340819164,49
1340819165,4
1340819166,480
1340819167,4
1340819168,54
1340819169,61
1340819170,242
1340819171,43
1340819172,4
1340819173,30
1340819174,51
1340819175,27
1340819177,221
1340819178,357
1340819179,45
1340819180,607
1340819181,477
1340819182,22
1340819183,654
1340819184,570
1340819185,117
1340819186,167
1340819187,173
1340819188,376
1340819189,2
1340819190,646
1340819191,14
1340819192,28
1340819193,43
1340819194,16
1340819195,68
1340819196,75
1340819197,31
1340819198,47
1340819199,32
1340819200,26
1340819201,41
1340819202,97
1340819203,598
1340819204,22
1340819205,104
1340819206,194
1340819207,430
1340819208,110
1340819209,28
1340819210,40
1340819211,44
1340819212,20
1340819213,69
1340819214,65
1340819215,139
1340819216,54
1340819217,0
1340819218,262
1340819219,580
1340819220,78
1340819221,676
1340819222,226
1340819223,118
1340819224,830
1340819225,227
1340819226,375
1340819228,452
1340819229,224
1340819230,199
1340819231,341
1340819232,623
1340819233,501
1340819234,360
1340819235,644
1340819236,629
1340819237,400
1340819238,171
1340819239,806
1340819240,472
1340819241,100
1340819242,107
1340819243,220
1340819244,153
1340819245,19
1340819246,42
1340819247,14
1340819248,80
1340819249,117
1340819250,26
1340819251,48
1340819252,76
1340819253,157
1340819254,238
1340819255,103
1340819256,836
1340819257,55
1340819258,7
1340819259,214
1340819260,85
1340819261,812
1340819262,494
1340819263,627
1340819264,33
1340819265,341
1340819266,739
1340819267,328
1340819268,553
1340819269,441
1340819270,571
1340819271,605
1340819272,571
1340819273,591
1340819274,636
1340819275,412
1340819276,682
1340819277,416
1340819279,342
1340819280,331
1340819281,537
1340819282,566
1340819283,198
1340819284,524
1340819285,462
1340819286,617
1340819287,713
1340819288,357
1340819289,621
1340819290,588
1340819291,552
1340819292,535
1340819293,315
1340819294,538
1340819295,566
1340819296,403
1340819297,432
1340819298,445
1340819299,204
1340819300,397
1340819301,310
1340819302,824
1340819303,227
1340819304,310
1340819305,399
1340819306,56
1340819307,122
1340819308,208
1340819309,82
1340819310,102
1340819311,254
1340819312,181
1340819313,117
1340819314,219
1340819315,36
1340819316,48
1340819317,71
1340819318,85
1340819319,48
1340819320,133
1340819321,188
1340819322,44
1340819323,96
1340819324,49
1340819325,36
1340819326,88
1340819327,76
1340819328,80
1340819330,68
1340819331,723
1340819332,311
1340819333,257
1340819334,827
1340819335,327
1340819336,394
1340819337,91
1340819338,96
1340819339,103
1340819340,359
1340819341,298
1340819342,705
1340819343,326
1340819344,190
1340819345,204
1340819346,224
1340819347,205
1340819348,107
1340819349,218
1340819350,177
1340819351,211
1340819352,60
1340819353,350
1340819354,167
1340819355,708
1340819356,580
1340819357,360
1340819358,560
1340819359,589
1340819360,102
1340819361,288
1340819362,258
1340819363,123
1340819364,26
1340819365,51
1340819366,157
1340819367,79
1340819368,52
1340819369,30
1340819370,253
1340819371,104
1340819372,204
1340819373,800
1340819374,233
1340819375,65
1340819376,51
1340819377,25
1340819378,70
1340819379,57
1340819381,797
1340819382,169
1340819383,6
1340819384,837
1340819385,552
1340819386,289
1340819387,729
1340819388,356
1340819389,163
1340819390,695
1340819391,27
1340819392,27
1340819393,134
1340819394,477
1340819395,647
1340819396,312
1340819397,404
1340819398,187
1340819399,164
1340819400,144
1340819401,204
1340819402,162
1340819403,246
1340819404,11
1340819405,64
1340819406,95
1340819407,162
1340819408,41
1340819409,319
1340819410,46
1340819411,553
1340819412,513
1340819413,432
1340819414,645
1340819415,243
1340819416,113
1340819417,383
1340819418,80
1340819419,280
1340819420,489
1340819421,170
1340819422,331
1340819423,555
1340819424,109
1340819425,648
1340819426,442
1340819427,226
1340819428,502
1340819429,286
1340819431,311
1340819432,33
1340819433,744
1340819434,112
1340819435,57
1340819436,732
1340819437,429
1340819438,16
1340819439,129
1340819440,172
1340819441,559
1340819442,21
1340819443,0
1340819444,11
1340819445,176
1340819446,44
1340819447,75
1340819448,26
1340819449,0
1340819450,824
1340819451,21
1340819452,15
1340819453,17
1340819454,44
1340819455,37
1340819456,52
1340819457,172
1340819458,100
1340819459,126
1340819460,94
1340819461,114
1340819462,38
1340819463,78
1340819464,72
1340819465,32
1340819466,29
1340819467,60
1340819468,18
1340819469,212
1340819470,221
1340819471,66
1340819472,31
1340819473,52
1340819474,167
1340819475,46
1340819476,123
1340819477,65
1340819478,51
1340819479,57
1340819480,25
1340819482,45
1340819483,741
1340819484,163
1340819485,119
1340819486,34
1340819487,52
1340819488,10
1340819489,144
1340819490,22
1340819491,21
1340819492,73
1340819493,39
1340819494,49
1340819495,23
1340819496,128
1340819497,42
1340819498,29
1340819499,287
1340819500,236
1340819501,156
1340819502,328
1340819503,218
1340819504,286
1340819505,409
1340819506,131
1340819507,767
1340819508,39
1340819509,311
1340819510,4
1340819511,573
1340819512,139
1340819513,7
1340819514,146
1340819515,92
1340819516,118
1340819517,61
1340819518,103
1340819519,201
1340819520,311
1340819521,217
1340819522,800
1340819523,771
1340819524,771
1340819525,286
1340819526,677
1340819527,582
1340819528,341
1340819529,325
1340819530,436
1340819531,596
1340819533,353
1340819534,712
1340819535,477
1340819536,593
1340819537,416
1340819538,598
1340819539,622
1340819540,807
1340819541,342
1340819542,34
1340819543,225
1340819544,98
1340819545,341
1340819546,132
1340819547,119
1340819548,55
1340819549,101
1340819550,99
1340819551,59
1340819552,33
1340819553,100
1340819554,26
1340819555,25
1340819556,115
1340819557,63
1340819558,1
1340819559,60
1340819560,66
1340819561,35
1340819562,83
1340819563,94
1340819564,2
1340819565,642
1340819566,82
1340819567,480
1340819568,45
1340819569,562
1340819570,827
1340819571,841
1340819572,450
1340819573,139
1340819574,52
1340819575,34
1340819576,7
1340819577,15
1340819578,41
1340819579,12
1340819580,36
1340819581,5
1340819582,16
1340819584,58
1340819585,114
1340819586,48
1340819587,77
1340819588,300
1340819589,627
1340819590,205
1340819591,1
1340819592,37
1340819593,484
1340819594,331
1340819595,46
1340819596,566
1340819597,777
1340819598,5
1340819599,137
1340819600,19
1340819601,25
1340819602,60
1340819603,102
1340819604,8
1340819605,40
1340819606,521
1340819607,0
1340819608,734
1340819609,301
1340819610,350
1340819611,53
1340819612,59
1340819613,439
1340819614,135
1340819615,33
1340819616,783
1340819617,29
1340819618,62
1340819619,15
1340819620,238
1340819621,492
1340819622,87
1340819623,317
1340819624,316
1340819625,1
1340819626,378
1340819627,330
1340819628,808
1340819629,25
1340819630,133
1340819631,114
1340819632,16
1340819633,55
1340819635,51
1340819636,185
1340819637,13
1340819638,69
1340819639,100
1340819640,51
1340819641,67
1340819642,37
1340819643,15
1340819644,34
1340819645,18
1340819646,53
1340819647,12
1340819648,41
1340819649,65
1340819650,69
1340819651,25
1340819652,8
1340819653,39
1340819654,32
1340819655,8
1340819656,9
1340819657,3
1340819658,0
1340819659,17
1340819660,203
1340819661,3
1340819662,12
1340819663,78
1340819664,96
1340819665,59
1340819666,120
1340819667,75
1340819668,96
1340819669,834
1340819670,457
1340819671,266
1340819672,764
1340819673,154
1340819674,73
1340819675,12
1340819676,40
1340819677,35
1340819678,20
1340819679,25
1340819680,10
1340819681,51
1340819682,28
1340819683,64
1340819684,129
1340819686,442
1340819687,14
1340819688,67
1340819689,71
1340819690,25
1340819691,6
1340819692,65
1340819693,50
1340819694,64
1340819695,95
1340819696,14
1340819697,89
1340819698,49
1340819699,0
1340819700,551
1340819701,46
1340819702,463
1340819703,40
1340819704,168
1340819705,460
1340819706,837
1340819707,239
1340819708,202
1340819709,76
1340819710,75
1340819711,14
1340819712,44
1340819713,24
1340819714,5
1340819715,1
1340819716,308
1340819717,168
1340819718,86
1340819719,172
1340819720,597
1340819721,327
1340819722,504
1340819723,809
1340819724,359
1340819725,635
1340819726,765
1340819727,808
1340819728,27
1340819729,681
1340819730,278
1340819731,526
1340819732,89
1340819733,332
1340819735,196
1340819736,378
1340819737,50
1340819738,84
1340819739,148
1340819740,43
1340819741,421
1340819742,770
1340819743,283
1340819744,372
1340819745,145
1340819746,308
1340819747,419
1340819748,756
1340819749,193
1340819750,238
1340819751,656
1340819752,73
1340819753,24
1340819754,52
1340819755,475
1340819756,430
1340819757,131
1340819758,30
1340819759,66
1340819760,40
1340819761,12
1340819762,20
1340819763,19
1340819764,11
1340819765,622
1340819766,60
1340819767,48
1340819768,47
1340819769,49
1340819770,145
1340819771,10
1340819772,30
1340819773,55
1340819774,76
1340819775,56
1340819776,193
1340819777,108
1340819778,81
1340819779,55
1340819780,70
1340819781,16
1340819782,23
1340819783,160
1340819784,64
1340819786,177
1340819787,26
1340819788,61
1340819789,151
1340819790,116
1340819791,86
1340819792,202
1340819793,95
1340819794,227
1340819795,150
1340819796,25
1340819797,27
1340819798,59
1340819799,48
1340819800,69
1340819801,37
1340819802,54
1340819803,72
1340819804,32
1340819805,3
1340819806,11
1340819807,0
1340819808,13
1340819809,14
1340819810,2
1340819811,13
1340819812,23
1340819813,41
1340819814,121
1340819815,437
1340819816,7
1340819817,16
1340819818,12
1340819819,26
1340819820,4
1340819821,476
1340819822,12
1340819823,15
1340819824,95
1340819825,26
1340819826,101
1340819827,10
1340819828,29
1340819829,25
1340819830,33
1340819831,19
1340819832,143
1340819833,261
1340819834,45
1340819835,5
1340819837,4
1340819838,26
1340819839,13
1340819840,184
1340819841,117
1340819842,23
1340819843,64
1340819844,42
1340819845,9
1340819846,34
1340819847,62
1340819848,30
1340819849,121
1340819850,43
1340819851,28
1340819852,5
1340819853,3
1340819854,0
1340819855,95
1340819856,248
1340819857,708
1340819858,38
1340819859,306
1340819860,336
1340819861,9
1340819862,219
1340819863,753
1340819864,668
1340819865,825
1340819866,29
1340819867,48
1340819868,58
1340819869,12
1340819870,588
1340819871,513
1340819872,322
1340819873,782
1340819874,617
1340819875,678
1340819876,0
1340819877,752
1340819878,142
1340819879,816
1340819880,239
1340819881,831
1340819882,48
1340819883,274
1340819884,213
1340819885,135
1340819886,12
1340819888,651
1340819889,0
1340819890,263
1340819891,36
1340819892,11
1340819893,832
1340819894,6
1340819895,752
1340819896,1
1340819897,592
1340819898,672
1340819899,269
1340819900,824
1340819901,831
1340819902,165
1340819903,466
1340819904,10
1340819905,173
1340819906,51
1340819907,37
1340819908,26
1340819909,7
1340819910,85
1340819911,169
1340819912,31
1340819913,533
1340819914,447
1340819915,17
1340819916,210
1340819917,89
1340819918,78
1340819919,416
1340819920,28
1340819921,12
1340819922,42
1340819923,152
1340819924,28
1340819925,22
1340819926,21
1340819927,67
1340819928,625
1340819929,98
1340819930,30
1340819931,101
1340819932,225
1340819933,314
1340819934,181
1340819935,135
1340819936,783
1340819937,60
1340819939,105
1340819940,302
1340819941,634
1340819942,176
1340819943,752
1340819944,826
1340819945,827
1340819946,209
1340819947,74
1340819948,76
1340819949,184
1340819950,71
1340819951,43
1340819952,92
1340819953,46
1340819954,89
1340819955,39
1340819956,185
1340819957,24
1340819958,53
1340819959,21
1340819960,36
1340819961,16
1340819962,8
1340819963,24
1340819964,86
1340819965,43
1340819966,3
1340819967,9
1340819968,31
1340819969,15
1340819970,35
1340819971,41
1340819972,0
1340819973,28
1340819974,19
1340819975,106
1340819976,28
1340819977,75
1340819978,63
1340819979,191
1340819980,160
1340819981,223
1340819982,507
1340819983,556
1340819984,81
1340819985,86
1340819986,0
1340819987,302
1340819988,316
1340819990,0
1340819991,631
1340819992,1
1340819993,492
1340819994,41
1340819995,485
1340819996,715
1340819997,578
1340819998,387
1340819999,61
1340820000,103
1340820001,95
1340820002,6
1340820003,142
1340820004,97
1340820005,171
1340820006,12
1340820007,2
1340820008,44
1340820009,24
1340820010,90
1340820011,11
1340820012,42
1340820013,34
1340820014,58
1340820015,1
1340820016,799
1340820017,158
1340820018,336
1340820019,106
1340820020,50
1340820021,18
1340820022,484
1340820023,32
1340820024,840
1340820025,70
1340820026,276
1340820027,221
1340820028,505
1340820029,169
1340820030,247
1340820031,483
1340820032,418
1340820033,10
1340820034,561
1340820035,497
1340820036,822
1340820037,45
1340820038,19
1340820040,228
1340820041,234
1340820042,36
1340820043,77
1340820044,60
1340820045,59
1340820046,12
1340820047,54
1340820048,628
1340820049,11
1340820050,2
1340820051,431
1340820052,776
1340820053,134
1340820054,181
1340820055,375
1340820056,36
1340820057,37
1340820058,11
1340820059,86
1340820060,538
1340820061,28
1340820062,95
1340820063,27
1340820064,40
1340820065,76
1340820066,266
1340820067,17
1340820068,15
1340820069,1
1340820070,104
1340820071,27
1340820072,218
1340820073,89
1340820074,55
1340820075,137
1340820076,74
1340820077,129
1340820078,221
1340820079,229
1340820080,207
1340820081,324
1340820082,105
1340820083,54
1340820084,24
1340820085,57
1340820086,69
1340820087,90
1340820088,62
1340820090,252
1340820091,86
1340820092,223
1340820093,28
1340820094,108
1340820095,162
1340820096,338
1340820097,705
1340820098,53
1340820099,635
1340820100,611
1340820101,476
1340820102,112
1340820103,142
1340820104,292
1340820105,276
1340820106,76
1340820107,143
1340820108,37
1340820109,333
1340820110,105
1340820111,38
1340820112,11
1340820113,0
1340820114,90
1340820115,41
1340820116,110
1340820117,761
1340820118,211
1340820119,298
1340820120,156
1340820121,136
1340820122,111
1340820123,56
1340820124,119
1340820125,331
1340820126,55
1340820127,145
1340820128,150
1340820129,37
1340820130,36
1340820131,336
1340820132,208
1340820133,82
1340820134,66
1340820135,160
1340820136,174
1340820137,15
1340820138,169
1340820139,12
1340820141,1
1340820142,50
1340820143,723
1340820144,839
1340820145,9
1340820146,63
1340820147,155
1340820148,7
1340820149,16
1340820150,71
1340820151,134
1340820152,753
1340820153,743
1340820154,55
1340820155,7
1340820156,62
1340820157,46
1340820158,88
1340820159,154
1340820160,431
1340820161,725
1340820162,68
1340820163,12
1340820164,325
1340820165,302
1340820166,253
1340820167,242
1340820168,457
1340820169,382
1340820170,767
1340820171,819
1340820172,280
1340820173,10
1340820174,71
1340820175,668
1340820176,788
1340820177,511
1340820178,31
1340820179,589
1340820180,471
1340820181,403
1340820182,758
1340820183,815
1340820184,632
1340820185,797
1340820186,66
1340820187,771
1340820188,327
1340820189,577
1340820190,309
1340820192,36
1340820193,141
1340820194,112
1340820195,208
1340820196,76
1340820197,73
1340820198,49
1340820199,101
1340820200,161
1340820201,81
1340820202,32
1340820203,17
1340820204,17
1340820205,68
1340820206,21
1340820207,35
1340820208,59
1340820209,19
1340820210,61
1340820211,66
1340820212,16
1340820213,79
1340820214,321
1340820215,26
1340820216,55
1340820217,1
1340820218,26
1340820219,64
1340820220,57
1340820221,37
1340820222,53
1340820223,74
1340820224,30
1340820225,42
1340820226,111
1340820227,9
1340820228,91
1340820229,29
1340820230,32
1340820231,31
1340820232,41
1340820233,16
1340820234,12
1340820235,21
1340820236,73
1340820237,23
1340820238,10
1340820239,53
1340820240,31
1340820241,107
1340820242,53
1340820244,310
1340820245,41
1340820246,42
1340820247,10
1340820248,43
1340820249,151
1340820250,14
1340820251,367
1340820252,512
1340820253,41
1340820254,54
1340820255,108
1340820256,37
1340820257,1
1340820258,2
1340820259,13
1340820260,7
1340820261,40
1340820262,67
1340820263,96
1340820264,4
1340820265,70
1340820266,23
1340820267,2
1340820268,2
1340820269,0
1340820270,10
1340820271,10
1340820272,6
1340820273,7
1340820274,20
1340820275,30
1340820276,10
1340820277,44
1340820278,1
1340820279,34
1340820280,18
1340820281,69
1340820282,27
1340820283,7
1340820284,98
1340820285,143
1340820286,36
1340820287,22
1340820288,49
1340820289,74
1340820290,19
1340820291,355
1340820292,34
1340820293,92
1340820295,69
1340820296,62
1340820297,466
1340820298,808
1340820299,52
1340820300,809
1340820301,745
1340820302,86
1340820303,235
1340820304,281
1340820305,4
1340820306,95
1340820307,75
1340820308,81
1340820309,127
1340820310,93
1340820311,66
1340820312,601
1340820313,72
1340820314,9
1340820315,496
1340820316,77
1340820317,181
1340820318,29
1340820319,26
1340820320,44
1340820321,762
1340820322,33
1340820323,46
1340820324,788
1340820325,5
1340820326,283
1340820327,0
1340820328,39
1340820329,669
1340820330,151
1340820331,198
1340820332,49
1340820333,754
1340820334,58
1340820335,648
1340820336,393
1340820337,313
1340820338,114
1340820339,365
1340820340,66
1340820341,434
1340820342,408
1340820343,37
1340820344,95
1340820346,65
1340820347,275
1340820348,126
1340820349,227
1340820350,186
1340820351,777
1340820352,59
1340820353,41
1340820354,206
1340820355,247
1340820356,48
1340820357,46
1340820358,29
1340820359,6
1340820360,27
1340820361,56
1340820362,66
1340820363,7
1340820364,47
1340820365,186
1340820366,148
1340820367,529
1340820368,747
1340820369,732
1340820370,798
1340820371,228
1340820372,289
1340820373,41
1340820374,1
1340820375,47
1340820376,30
1340820377,121
1340820378,91
1340820379,644
1340820380,589
1340820381,2
1340820382,49
1340820383,442
1340820384,63
1340820385,660
1340820386,57
1340820387,28
1340820388,1
1340820389,585
1340820390,173
1340820391,63
1340820392,294
1340820393,775
1340820395,50
1340820396,45
1340820397,69
1340820398,71
1340820399,122
1340820400,7
1340820401,99
1340820402,86
1340820403,227
1340820404,81
1340820405,26
1340820406,70
1340820407,128
1340820408,204
1340820409,35
1340820410,323
1340820411,356
1340820412,506
1340820413,333
1340820414,483
1340820415,400
1340820416,197
1340820417,433
1340820418,696
1340820419,598
1340820420,475
1340820421,673
1340820422,664
1340820423,594
1340820424,614
1340820425,659
1340820426,543
1340820427,651
1340820428,679
1340820429,674
1340820430,488
1340820431,614
1340820432,531
1340820433,574
1340820434,595
1340820435,439
1340820436,533
1340820437,812
1340820438,360
1340820439,799
1340820440,817
1340820441,368
1340820442,453
1340820443,69
1340820444,154
1340820446,80
1340820447,72
1340820448,55
1340820449,94
1340820450,201
1340820451,109
1340820452,616
1340820453,831
1340820454,292
1340820455,634
1340820456,64
1340820457,127
1340820458,104
1340820459,315
1340820460,9
1340820461,122
1340820462,8
1340820463,80
1340820464,356
1340820465,2
1340820466,281
1340820467,322
1340820468,817
1340820469,177
1340820470,10
1340820471,18
1340820472,77
1340820473,2
1340820474,29
1340820475,159
1340820476,0
1340820477,33
1340820478,163
1340820479,284
1340820480,180
1340820481,23
1340820482,316
1340820483,92
1340820484,189
1340820485,228
1340820486,751
1340820487,716
1340820488,268
1340820489,1
1340820490,523
1340820491,286
1340820492,353
1340820493,258
1340820494,718
1340820496,385
1340820497,691
1340820498,310
1340820499,389
1340820500,538
1340820501,531
1340820502,567
1340820503,588
1340820504,655
1340820505,575
1340820506,460
1340820507,684
1340820508,571
1340820509,553
1340820510,591
1340820511,632
1340820512,481
1340820513,427
1340820514,534
1340820515,636
1340820516,471
1340820517,658
1340820518,690
1340820519,550
1340820520,295
1340820521,200
1340820522,531
1340820523,691
1340820524,400
1340820525,590
1340820526,141
1340820527,594
1340820528,317
1340820529,604
1340820530,461
1340820531,666
1340820532,104
1340820533,407
1340820534,324
1340820535,708
1340820536,231
1340820537,101
1340820538,502
1340820539,376
1340820540,319
1340820541,284
1340820542,286
1340820543,339
1340820544,168
1340820545,237
1340820547,309
1340820548,795
1340820549,309
1340820550,449
1340820551,221
1340820552,312
